PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
PR0002732,FLORIDA URBANO,CWS,CARR. 155 KM. 55.1,,00650,FLORIDA,02,PR,15056,FLORIDA URBANO,PR,Florida Municipio
PR0002752,CIALES URBANO,CWS,CARR. 146 KM. 27.2,,00638,CIALES,02,PR,8190,CIALES URBANO,PR,Ciales Municipio
PR0002762,MOROVIS URBANO,CWS,BALDORIOTY DE CASTRO FINAL,,00687,MOROVIS,02,PR,25506,MOROVIS URBANO,PR,Morovis Municipio
PR0002772,VEGA BAJA URBANO,CWS,CARR. 674 KM. 1.0,,00693,VEGA BAJA,02,PR,49853,VEGA BAJA URBANO,PR,Vega Baja Municipio
PR0002782,GARROCHALES,CWS,CARR. 682 KM. 6.9,,00612,ARECIBO,02,PR,5754,GARROCHALES,PR,Arecibo Municipio
PR0002792,ESPERANZA,CWS,CARR. 635 KM. 5.8 INT.,,00612,ARECIBO,02,PR,3685,ESPERANZA,PR,Arecibo Municipio
PR0002822,SABANA HOYOS,CWS,CARR. 690 KM. 4,,00612,ARECIBO,02,PR,16804,SABANA HOYOS,PR,Arecibo Municipio
PR0002832,SANTANA,CWS,CARR. 2 INT.,,00612,ARECIBO,02,PR,16201,SANTANA,PR,Arecibo Municipio
PR0002842,RIO ARRIBA,CWS,CARR. 10 KM. 65.4 INT.,,00612,ARECIBO,02,PR,1777,RIO ARRIBA,PR,Arecibo Municipio
PR0002872,QUEBRADA,CWS,CARR. 134 KM. 23.4,,00627,HATILLO,02,PR,13923,QUEBRADA,PR,"Camuy Municipio,Hatillo Municipio"
PR0002942,MONTE BELLO,CWS,CARR. 642 KM. 5.9,,00674,MANATI,02,PR,2141,MONTE BELLO,PR,Manati Municipio
PR0002972,PUGNADO,CWS,CARR. 155 KM. 64.4 INT.,,00693,VEGA BAJA,02,PR,7906,PUGNADO,PR,Vega Baja Municipio
PR0002982,ALMIRANTE SUR,CWS,CARR. 545 KM. 5.9,,00693,VEGA BAJA,02,PR,3479,ALMIRANTE SUR,PR,Vega Baja Municipio
PR0003012,FRONTON,CWS,CARR. 146 KM. 15.8 INT.,,00638,CIALES,02,PR,3347,FRONTON,PR,Ciales Municipio
PR0003022,SANAMUERTO,CWS,CARR. 567 KM. 1.2 INT.,,00720,MOROVIS,02,PR,2391,SANAMUERTO,PR,"Morovis Municipio,Orocovis Municipio"
PR0003042,LA PICA,CWS,CARR. 143 KM. 5.0 INT.,,00664,JAYUYA,02,PR,595,LA PICA,PR,Jayuya Municipio
PR0003062,MAMEYES ARRIBA,CWS,CARR. 530 KM. 1.2 INT.,,00664,JAYUYA,02,PR,2152,MAMEYES ARRIBA,PR,Jayuya Municipio
PR0003122,MAMEYES ABAJO,CWS,CARR. 140 KM. 19.2 INT.,,00641,UTUADO,02,PR,1150,MAMEYES ABAJO,PR,Utuado Municipio
PR0003142,RONCADOR,CWS,CARR. 603 KM. 4.2 INT.,,00641,UTUADO,02,PR,5221,RONCADOR,PR,Utuado Municipio
PR0003192,SABANA GRANDE,CWS,CARR. 611 KM. 7.1,,00641,UTUADO,02,PR,2707,SABANA GRANDE,PR,Utuado Municipio
PR0003212,CANALIZO,CWS,CARR. 140 KM. 4.0,,00664,JAYUYA,02,PR,1147,CANALIZO,PR,Jayuya Municipio
PR0003222,BAJADERO,CWS,CARR. 656 KM. 1.0 INT.,,00612,ARECIBO,02,PR,4476,BAJADERO,PR,Arecibo Municipio
PR0003232,INDIERA ALTA,CWS,,ROAD 428 KM 1,00706,MARICAO,02,PR,2273,"ALTA, INDIERA",PR,Maricao Municipio
PR0003262,MANATI EAST,CWS,CARR. 2 KM. 49.3,,00674,MANATI,02,PR,47519,MANATI EAST,PR,Manati Municipio
PR0003283,MAYAGUEZ,CWS,CARR. 108 KM. 2 HM. 8,,00680,MAYAGUEZ,02,PR,181972,MAYAGUEZ,PR,"Anasco Municipio,Mayaguez Municipio"
PR0003293,AGUADILLA,CWS,CARR. 459 KM. 0.3,,00647,AGUADILLA,02,PR,132716,AGUADILLA,PR,"Aguada Municipio,Aguadilla Municipio,Moca Municipio,Rincon Municipio"
PR0003294,RAFAEL MATIAS,CWS,P.O. BOX 7066,BO. OBRERO STATION,00916,SANTURCE,02,PR,1139,"MATIAS, RAFAEL",PR,Aguada Municipio
PR0003296,PLATA I Y II,CWS,CARR. 420,KM. 6.2,00676,MOCA,02,PR,2407,PLATA I Y II,PR,Moca Municipio
PR0003303,SAN SEBASTIAN,CWS,CARR. 449 TO THE END,,00685,SAN SEBASTIAN,02,PR,34615,SAN SEBASTIAN,PR,San Sebastian Municipio
PR0003333,SABANA GRANDE,CWS,CARR. 611 KM. 7.1,,00641,UTUADO,02,PR,33616,SABANA GRANDE,PR,Sabana Grande Municipio
