PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
OH8344612,CARLISLE HIGH SCHOOL,NTNCWS,Carlisle Local Schools,724 Fairview Drive,45005,CARLISLE,05,OH,571,"BRANSON, JAMES",OH,Warren
OH8345615,KINGS ISLAND PWS,NTNCWS,KINGS ISLAND,PO BOX 901,45034-0901,KINGS ISLAND,05,OH,3180,"BRAYTON, CHRIS",OH,Warren
OH8345912,WARREN CO. MASSIE WAYNE PWS,CWS,PO BOX 530,,45036,LEBANON,05,OH,1534,"BRAUSCH, CHRIS",OH,Warren
OH8346912,WARREN CO. SHARTS ROAD PWS,CWS,PO BOX 530,,45036,LEBANON,05,OH,145,"BRAUSCH, CHRIS",OH,Warren
OH8361212,LITTLE MIAMI CANOE RENTAL PWS,TNCWS,C/O RUSS RITZ,219 MILL ST,45152,MORROW,05,OH,50,"RITZ, RUSS",OH,Warren
OH8361312,HILLCREST BAPTIST CHURCH PWS,TNCWS,820 CENTRAL AVE,,45005,CARLISLE,05,OH,300,"CHARLTON, DON",OH,Warren
OH8361412,COOKIES MARKET,TNCWS,8098 MARTZ-PAULIN RD,,45005-4016,FRANKLIN,05,OH,100,"BELOW, DIANA",OH,Warren
OH8400012,BELPRE CITY PWS,CWS,P.O. BOX 160,715 Park Dr.,45714,BELPRE,05,OH,6441,"BETZ, MICHAEL S",OH,Washington
OH8400112,BEVERLY VILLAGE PWS,CWS,919 MITCHELL AVE,,45715,BEVERLY,05,OH,1900,"JARVIS, BRYAN",OH,Washington
OH8400212,LITTLE HOCKING WATER/SEWER ASSOCIATION,CWS,PO BOX 188,,45742,LITTLE HOCKING,05,OH,12522,"HANNING, JON T.",OH,Washington
OH8400312,LOWELL VILLAGE PWS,CWS,308 Walnut St,PO Box 337,45744,LOWELL,05,OH,549,"WHITE, JOE",OH,Washington
OH8400412,MARIETTA CITY PWS,CWS,2000 Fourth St,P.O. Box 774,45750,MARIETTA,05,OH,18707,"KEPHART, JEFFERY",OH,Washington
OH8400512,MATAMORAS VILLAGE,CWS,PO BOX 627,,45767,NEW MATAMORAS,05,OH,896,"DANVER, GREGORY S",OH,Washington
OH8400612,NEWPORT WATER/SEWER DISTRICT PWS,CWS,3015 LEITHRUN RD,,45767,NEW MATAMORAS,05,OH,1582,"EDDY, STEVEN F",OH,Washington
OH8400712,PUTNAM COMMUNITY WATER ASSOCIATION PWS,CWS,920 RIVER RD,,45750,MARIETTA,05,OH,2744,"HUCK, JOHN C",OH,Washington
OH8401112,WATERFORD WATER/SEWER ASSOCIATION,CWS,PO BOX 118,,45786,WATERFORD,05,OH,770,"TORNES, KEVIN J",OH,Washington
OH8402503,RENO WATER AND SEWER 1,CWS,170 MOUNT TOM RD,,45750,MARIETTA,05,OH,2189,"TIDD, RON",OH,Washington
OH8402703,WARREN COMM W AND S ASSN 2,CWS,17300 STATE ROUTE 550,,45750,MARIETTA,05,OH,6524,"REZABEK, DENNIS A",OH,Washington
OH8402803,RENO WATER AND SEWER 2,CWS,170 MOUNT TOM RD,,45750,MARIETTA,05,OH,1520,"TIDD, RON",OH,Washington
OH8402903,RENO WATER AND SEWER - KARDEX,CWS,170 MOUNT TOM RD,,45750,MARIETTA,05,OH,446,"TIDD, RON",OH,Washington
OH8403112,TRI-COUNTY RURAL W AND S DISTRICT,CWS,5772 BUCHANAN RD,,45786-5327,WATERFORD,05,OH,3000,"ARMSTRONG, CANDICE A",OH,Washington
OH8403203,HIGHLAND RIDGE WATER,CWS,PO BOX 35,,45745,LOWER SALEM,05,OH,3022,"LISTON, SAMUEL J",OH,Washington
OH8433312,EDGEWATER CAFE,TNCWS,860 MUSKINGUM RIVER RD,,45750,MARIETTA,05,OH,30,"MASON, LISA",OH,Washington
OH8435912,HOUSE OF WINES,TNCWS,4339 STATE RTE 60,,45750,MARIETTA,05,OH,25,"OLIVER, DAVID",OH,Washington
OH8437512,MARIETTA BIBLE CENTER CHURCH,NTNCWS,545 MASONIC PARK LN,,45750,MARIETTA,05,OH,100,"HUCK, JOHN C",OH,Washington
OH8446812,PAR MAR STORE #83,TNCWS,26960 SR 7,,45750,MARIETTA,05,OH,100,"BYERS, BOB",OH,Washington
OH8447212,ASHLAND RV PARK,TNCWS,1365 Gilman Ave,,45750,MARIETTA,05,OH,25,"ASH, STEPHEN",OH,Washington
OH8500112,APPLE CREEK VILLAGE PWS,CWS,PO BOX 208,,44606,APPLE CREEK,05,OH,1190,"DEAN, KEVIN",OH,Wayne
OH8500312,CRESTON VILLAGE,CWS,100 N MAIN ST,PO BOX 194,44217,CRESTON,05,OH,2523,"ALLEN, MARCUS",OH,Wayne
OH8500412,DALTON VILLAGE PWS,CWS,32388 TWP RD 330,,44637,KILLBUCK,05,OH,2000,"ABEL, JAMES",OH,Wayne
OH8500612,DOYLESTOWN VILLAGE PWS,CWS,24 S PORTAGE ST,,44230,DOYLESTOWN,05,OH,3051,"GAUGLER, MATT",OH,Wayne
OH8500712,FOREST VIEW MOBILE HOME,CWS,1644 SYLVAN RD,LOT 27,44691,WOOSTER,05,OH,73,"CALDWELL, BERNIE",OH,Wayne
OH8500812,FREDERICKSBURG VILLAGE PWS,CWS,PO BOX 268,260 HENRY ST,44627-0268,FREDERICKSBURG,05,OH,420,"STEBELTON, MICHAEL L.",OH,Wayne
OH8500912,GLENDORA HEALTH CARE CENTER,CWS,1552 N HONEYTOWN RD,,44691,WOOSTER,05,OH,100,"DENNIS, JUDY",OH,Wayne
OH8501012,GLENRIDGE MOBILE HOME PARK,CWS,PO Box 670236,,44067,NORTHFIELD,05,OH,120,"SINGLETON, JUSTIN",OH,Wayne
OH8501612,LINCOLN TERRACE ESTATES,CWS,281 ROBIN LN,,43065,REYNOLDSBURG,05,OH,222,"WARE, ERIKA",OH,Wayne
OH8501712,LITTLE CHIPPEWA ESTATES,CWS,150 CLAY ST STE 450,,26501,MORGANTOWN,05,OH,75,"YORICK, JEFFREY V",WV,Wayne
OH8501912,MARSHALLVILLE VILLAGE PWS,CWS,38 N MAIN ST,PO BOX 227,44645,MARSHALLVILLE,05,OH,756,"LOWER, MARK A.",OH,Wayne
OH8502212,MILLBORNE MOBILE HOME COMMUNITY,CWS,281 ROBIN LN,,43065,REYNOLDSBURG,05,OH,150,"WARE, ERIKA",OH,Wayne
OH8502312,MOUNT EATON VILLAGE PWS,CWS,8002 S MOUNT EATON RD,,44618,DALTON,05,OH,425,"HEWITT, CRAIG",OH,Wayne
OH8502512,OAK PARK ESTATES LLC,CWS,2131 ESPEY CT,Suite 1,21113,CROFTON,05,OH,450,"UMPHRESS, SHELLY",MD,Wayne
OH8502712,ORRVILLE CITY PWS,CWS,PO BOX 107,,44667,ORRVILLE,05,OH,9223,"FETTY, TODD W.",OH,Wayne
OH8502812,PEACH GROVE MOBILE HOME PARK,CWS,Lombard Holdings,P.O. Box 36715,44735,CANTON,05,OH,25,"GINGERICH, REBECCA D.",OH,Wayne
OH8502912,WHISPERING PINES ESTATES - ORRVILLE PWS,CWS,6658 Palmer St NW,,44718,CANTON,05,OH,80,"LAMONICA, JOSEPH",OH,Wayne
OH8503012,RITTMAN CITY PWS,CWS,30 N MAIN ST,,44270,RITTMAN,05,OH,6491,"MANN, KENNETH C",OH,Wayne
OH8503112,WOOSTER ROLLING WHEELS ESTATES MHP,CWS,5854 CLEVELAND RD,,44691,WOOSTER,05,OH,185,"MARANG, DEB",OH,Wayne
OH8503412,SHREVE VILLAGE PWS,CWS,PO Box 604,150 W. McConkey,44676,SHREVE,05,OH,1514,"KINER, RON",OH,Wayne
OH8503512,SMITHVILLE VILLAGE PWS,CWS,8875 CLEVELAND RD,,44217,CRESTON,05,OH,1232,"WEST, TERRY L",OH,Wayne
OH8503712,SMITHVILLE WESTERN LIMITED,CWS,4110 SMITHVILLE-WESTERN RD,,44691,WOOSTER,05,OH,480,"JACKSON, RICHARD R",OH,Wayne
