PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
MI8120454,ROLLING MEADOWS GOLF,TNCWS,3555 THORNTREE CT.,,48105,ANN ARBOR,05,MI,200,2045481,MI,Washtenaw
MI8120455,NOWATZKE TRUCK %26 TRAILER,TNCWS,6900 WHITMORE LAKE RD,,48189,WHITMORE LAKE,05,MI,25,2045581,MI,Washtenaw
MI8120456,THETFORD CORPORATION,NTNCWS,P.O. BOX 1285,,48106,ANN ARBOR,05,MI,81,2045681,MI,Washtenaw
MI8120628,KINGDOM HALL OF JEHOVAH%27S WITNESSES -N,TNCWS,1191 WARRINGTON DR.,,48103,ANN ARBOR,05,MI,100,2062881,MI,Washtenaw
MI8120629,TRINITY PRESCHOOL,NTNCWS,10101 PLYMOUTH-ANN ARBOR RD.,,48170,PLYMOUTH,05,MI,71,2062981,MI,Washtenaw
MI8120630,WATERLOO RECREATION AREA - BIKE TRAIL,TNCWS,P.O. BOX 30028,,48909,LANSING,05,MI,100,2063081,MI,Washtenaw
MI8120631,ORE CREEK CRAFT CIDER,TNCWS,2770 BAYVIEW DR.,,48169,PINCKNEY,05,MI,100,2063181,MI,Washtenaw
MI8120632,GALLUP PARK PLAYGROUND,TNCWS,P.O. BOX 8647,,48107,ANN ARBOR,05,MI,100,2063281,MI,Washtenaw
MI8120633,ROBIN HILLS FARM - LIVESTOCK BARN,TNCWS,516 S. MAPLE RD.,,48103,ANN ARBOR,05,MI,100,2063381,MI,Washtenaw
MI8120634,ROBIN HILLS FARM - GREENHOUSE %26 MARKET,TNCWS,516 S. MAPLE RD.,,48103,ANN ARBOR,05,MI,300,2063481,MI,Washtenaw
MI8120635,WASHTENAW SPORTSMANS CLUB - CLUBHOUSE,TNCWS,P.O. BOX 971886,,48197,YPSILANTI,05,MI,200,2063581,MI,Washtenaw
MI8120636,ST. MARY CATHOLIC CHURCH - CHURCH,TNCWS,14200 E. OLD US-12,,48118,CHELSEA,05,MI,200,2063681,MI,Washtenaw
MI8120637,CHRIST OUR KING LUTHERAN CHURCH - CHURCH,TNCWS,3255 SALINE WATERWORKS RD.,,48176,SALINE,05,MI,400,2063781,MI,Washtenaw
MI8120639,FLOWER BAR,TNCWS,6902 LOPER,,48170,PLYMOUTH,05,MI,300,2063981,MI,Washtenaw
MI8120640,ADVANCED DISPOSAL - WHITMORE LAKE,TNCWS,90 FORT WADE RD.,,32082,PONTE VEDRA BEACH,05,MI,30,2064081,FL,Washtenaw
MI8120641,FINE ARTS ACADEMY,NTNCWS,238 JENNINGS RD.,,48189,WHITMORE LAKE,05,MI,100,2064181,MI,Washtenaw
MI8120642,WATERLOO RECREATION AREA - MILL LAKE,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,30,2064281,MI,Washtenaw
MI8120644,DOMINOS PIZZA,TNCWS,3467 SUTTON PLACE,,48301,BLOOMFIELD HILLS,05,MI,300,2064481,MI,Washtenaw
MI8220010,MAYBURY CHILD CARE,NTNCWS,30599 Fox Club Dr,,48331,Farmington Hills,05,MI,55,2001082,MI,Wayne
MI8220022,Omellette And Waffle Cafe,TNCWS,18900 NORTHVILLE ROAD,,48167,NORTHVILLE,05,MI,200,2002282,MI,Wayne
MI8220024,WESTERN WAYNE COUNTY CONSERVATION ASSN,TNCWS,P.O. BOX 701009,,48170,PLYMOUTH,05,MI,25,2002482,MI,Wayne
MI8220029,COLONY SWIM CLUB,TNCWS,PO BOX 700313,,48170,PLYMOUTH,05,MI,200,2002982,MI,Wayne
MI8220040,MAYBURY STATE PARK - HORSE STAGING AREA,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,100,2004082,MI,Wayne
MI8220042,MAYBURY STATE PRK-OAK SHLTER PICNIC AREA,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,200,2004282,MI,Wayne
MI8220043,MAYBURY STATE PARK-MAIN CONCESSION STAND,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,100,2004382,MI,Wayne
MI8220051,WAYNE COUNTY SPORTSMAN CLUB,TNCWS,4124 FILBERT,,48184,WAYNE,05,MI,25,2005182,MI,Wayne
MI8220052,ST JOHN%27S GOLF COURSE-HALFWAY CONCSSIONS,TNCWS,44011 FIVE MILE ROAD,,48170,PLYMOUTH,05,MI,50,2005282,MI,Wayne
MI8220056,MAYBURY STATE PARK - DAY CAMP,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,25,2005682,MI,Wayne
MI8220062,FRIENDS OF THAYER%27S CORNER NATURE AREA,TNCWS,44405 SIX MILE,,48168,NORTHVILLE,05,MI,50,2006282,MI,Wayne
MI8220063,Maybury State Park,TNCWS,20145 Beck Rd,Northville Township,48167,Northville Township,05,MI,25,2006382,MI,Wayne
MI8320006,SEATON CREEK CG - HURON MANISTEE NTL FS,TNCWS,1755 S MITCHELL ST,,49601,CADILLAC,05,MI,25,2000683,MI,Wexford
MI8320008,PETERSON BRIDGE CG,TNCWS,1755 SOUTH MITCHELL STREET,,49601,CADILLAC,05,MI,25,2000883,MI,Wexford
MI8320009,CABERFAE PEAKS SKI AND RESORT,TNCWS,6440 SOUTH 11 ROAD,,49641,HOXEYVILLE,05,MI,200,2000983,MI,Wexford
MI8320016,TEALL LANDING AND CAMPGROUND,TNCWS,10715 Tall Oak Ct,,48653,ROSCOMMON,05,MI,25,2001683,MI,Wexford
MI8320017,SPORTSMANS PORT CAMPGROUND,TNCWS,4020 EAST 46 ROAD,,49601,CADILLAC,05,MI,125,2001783,MI,Wexford
MI8320020,NORTHERN EXPOSURE CAMPGROUND,TNCWS,285 MANISTEE RIVER ROAD,,49668,MESICK,05,MI,100,2002083,MI,Wexford
MI8320021,COOL WATER CAMPGROUND,TNCWS,9424 WEST 48 1/2 ROAD,,49689,WELLSTON,05,MI,120,2002183,MI,Wexford
MI8320025,QUICK SAV,TNCWS,6285 Taylor Road,,48507,Flint,05,MI,25,2002583,MI,Wexford
MI8320027,MDNR DISTRICT 6 OFFICE,NTNCWS,8015 MACKINAW TRAIL,,49601,CADILLAC,05,MI,30,2002783,MI,Wexford
MI8320030,INDEPENDENT BIBLE CHURCH,TNCWS,1710 WRIGHT STREET,,49601,CADILLAC,05,MI,80,2003083,MI,Wexford
MI8320033,WATERFRONT RESTAURANT,TNCWS,2403 SUNNYSIDE DRIVE,,49601,CADILLAC,05,MI,25,2003383,MI,Wexford
MI8320035,THE PINES SPORTS BAR %26 BOWLING CENTER,TNCWS,"2169 PINE RIDGE DRIVE SW, SUITE A",,49428,JOHNSON,05,MI,25,2003583,MI,Wexford
MI8320037,CHERRY GROVE EVENT CENTER,TNCWS,5676 EAST M-55,,49601,CADILLAC,05,MI,25,2003783,MI,Wexford
MI8320039,SUN N SNOW MOTEL,TNCWS,301 S LAKE MITCHELL DR,,49601,CADILLAC,05,MI,60,2003983,MI,Wexford
MI8320040,PILGRIMS VILLAGE RESORT,TNCWS,181 S LAKE MITCHELL DRIVE,,49601,CADILLAC,05,MI,95,2004083,MI,Wexford
MI8320050,EVERGREEN RESORT,NTNCWS,7880 S MACKINAW TRAIL,,49601,CADILLAC,05,MI,500,2005083,MI,Wexford
MI8320059,WEXFORD MISSAUKEE CAREER TECH CENTER,NTNCWS,9901 E 13TH ST,,49601,CADILLAC,05,MI,550,2005983,MI,Wexford
MI8320063,COLFAX TOWNSHIP CAMPGROUND,TNCWS,3283 EAST 24 ROAD,,49601,CADILLAC,05,MI,25,2006383,MI,Wexford
MI8320064,CHURCH OF CHRIST,TNCWS,6202 WEST DIVISION,,49601,CADILLAC,05,MI,25,2006483,MI,Wexford
MI8320065,TIMBERS RESTAURANT INC,TNCWS,5535 M-115,,49601,CADILLAC,05,MI,300,2006583,MI,Wexford
MI8320067,PETERSON CREEK CAMPGROUND,TNCWS,7701 SOUTH M-37,,49638,HARIETTA,05,MI,25,2006783,MI,Wexford
MI8320073,"MDOT ROADSIDE PARK - MANISTEE RIVER,P307",TNCWS,425 W OTTAWA BOX 30050,,48909,LANSING,05,MI,75,2007383,MI,Wexford
MI8320074,MDOT ROADSIDE PARK - M-115 MESICK,TNCWS,425 W OTTAWA BOX 30050,,48909,LANSING,05,MI,50,2007483,MI,Wexford
MI8320076,FIRST CHURCH OF THE NAZARENE,TNCWS,710 EAST DIVISION ST,,49601,CADILLAC,05,MI,25,2007683,MI,Wexford
MI8320077,LOST PINES LODGE,TNCWS,3846 W 38 RD,,49638,HARRIETTA,05,MI,100,2007783,MI,Wexford
MI8320079,CROSS ROADS GRILL,TNCWS,8996 WEST 30 ROAD,,49638,HARRIETTA,05,MI,50,2007983,MI,Wexford
MI8320089,LOYAL ORDER OF MOOSE LODGE #531,TNCWS,7461 E 34 RD   P.O. BOX 164,,49601,CADILLAC,05,MI,150,2008983,MI,Wexford
MI8320096,BOON BAPTIST CHURCH,TNCWS,121 BOON ST,,49618,BOON,05,MI,60,2009683,MI,Wexford
MI8320107,FOREST VIEW SCHOOL,NTNCWS,421 S MITCHELL ST,,49601,CADILLAC,05,MI,100,2010783,MI,Wexford
MI8320111,CAMP CADILLAC,TNCWS,10621 EAST 34 ROAD,,49601,CADILLAC,05,MI,100,2011183,MI,Wexford
MI8320113,MDNR LONG LAKE CG -A,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,25,2011383,MI,Wexford
MI8320116,ROARING 20%27S SALOON,TNCWS,210 S MITCHELL  P O BOX 346,,49601,CADILLAC,05,MI,100,2011683,MI,Wexford
MI8320117,ROLLINS CHRISTIAN FELLOWSHIP,TNCWS,10975 EAST 16 1/2 ROAD,,49663,MANTON,05,MI,25,2011783,MI,Wexford
MI8320122,MESICK AMVETS POST #120,TNCWS,P O BOX 31 -  M37,,49668,MESICK,05,MI,25,2012283,MI,Wexford
MI8320123,SOUTH COMM METHODIST CHURCH,TNCWS,11800 47 MILE ROAD,,49601,CADILLAC,05,MI,35,2012383,MI,Wexford
MI8320126,MDNR OLD 131 CAMPGROUND A,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,100,2012683,MI,Wexford
MI8320127,MDNR BAXTER BR. CG A,TNCWS,P.O. BOX 30257,,48909,LANSING,05,MI,25,2012783,MI,Wexford
MI8320130,CAPS - CAMP TORENTA  #1,TNCWS,421 S MITCHELL ST,,49601,CADILLLAC,05,MI,68,2013083,MI,Wexford
MI8320135,CHANDLER%27S CAFE,TNCWS,1950 M-37,,49618,HARRIETTA,05,MI,45,2013583,MI,Wexford
MI8320138,"MDOT - CADILLAC, R306 ECKERT",TNCWS,425 W OTTAWA BOX 30050,,48909,LANSING,05,MI,25,2013883,MI,Wexford
MI8320142,PINE GROVE ATHLETIC CLUB,TNCWS,8179 MACKINAW TRAIL,,49601,CADILLAC,05,MI,25,2014283,MI,Wexford
MI8320144,WHISPERING PINES WESLEYAN CAMP - S,TNCWS,9601 NORTH 39 ROAD,,49663,MANTON,05,MI,30,2014483,MI,Wexford
MI8320149,CADILLAC INN,TNCWS,6080 EAST M-55,,49601,CADILLAC,05,MI,25,2014983,MI,Wexford
MI8320152,THIRSTYS ELMREST PARTY STORE,TNCWS,1507 S. LAKE MITCHELL DRIVE,,49601,CADILLAC,05,MI,30,2015283,MI,Wexford
MI8320155,WEX-MISS SPEC SVCS/ADMIN,NTNCWS,9907 E 13TH ST,,49601,CADILLAC,05,MI,125,2015583,MI,Wexford
MI8320158,HIGHPOINT AUTO/TRUCK CENTER,NTNCWS,7555 S US 131,,49601,CADILLAC,05,MI,25,2015883,MI,Wexford
MI8320160,VAN DRIE FURNITURE,TNCWS,7591 S US 131,,49601,CADILLAC,05,MI,25,2016083,MI,Wexford
MI8320162,ST THERESA CHURCH,TNCWS,9475 EAST 14 1/4 ROAD,,49663,MANTON,05,MI,25,2016283,MI,Wexford
MI8320170,HEMBOLT MINISTRIES,TNCWS,P O BOX 844,,49601,CADILLAC,05,MI,25,2017083,MI,Wexford
MI8320176,"CHICOS TACO HOUSE, LLC",TNCWS,3365 EVERT NW,,49534,WALKER,05,MI,25,2017683,MI,Wexford
MI8320190,LAKESIDE CHARLIES INC,TNCWS,301 S LAKE MITCHELL DR,,49601,CADILLAC,05,MI,150,2019083,MI,Wexford
MI8320195,BAKER COLLEGE OF CADILLAC,NTNCWS,9600 E 13TH ST,,49601,CADILLAC,05,MI,700,2019583,MI,Wexford
MI8320198,MDNR BAXTER BR CAMPGROUND,TNCWS,P O BOX 30257,,48909,LANSING,05,MI,25,2019883,MI,Wexford
MI8320213,WHISPERING PINES WES. CAMP - NE,TNCWS,9601 NORTH 39 ROAD,,49663,MANTON,05,MI,30,2021383,MI,Wexford
MI8320217,EVERGREEN GOLF - SNACK SHACK,TNCWS,7880 SOUTH MACKINAW TRAIL,,49601,CADILLAC,05,MI,50,2021783,MI,Wexford
MI8320218,CADILLAC COUNTRY CLUB EAST,TNCWS,PO BOX 491,,49601,CADILLAC,05,MI,25,2021883,MI,Wexford
MI8320219,CADILLAC COUNTRY CLUB WEST,TNCWS,PO BOX 491,,49601,CADILLAC,05,MI,25,2021983,MI,Wexford
MI8320220,CADILLAC COUNTRY CLUB PRO SHOP,TNCWS,PO BOX 491,,49601,CADILLAC,05,MI,150,2022083,MI,Wexford
MI8320225,CADILLAC CHRISTIAN REFORMED CHURCH,TNCWS,PO BOX 187,,49601,CADILLAC,05,MI,190,2022583,MI,Wexford
MI8320226,PAT%27S PLACE CAMPGROUND-LOWER,TNCWS,2179 NORTH 7 ROAD,,49668,MESICK,05,MI,25,2022683,MI,Wexford
MI8320229,LAKEWOOD ON THE GREEN,TNCWS,128 LAKEWOOD DRIVE,,49601,CADILLAC,05,MI,25,2022983,MI,Wexford
MI8320231,DENTAL HEALTH PROFESSIONALS,NTNCWS,PO BOX 889,,49601,CADILLAC,05,MI,25,2023183,MI,Wexford
MI8320232,MACKINAW TRAIL HEALTH ASSOCIATES,TNCWS,7917 MACKINAW TRAIL,,49601,CADILLAC,05,MI,25,2023283,MI,Wexford
MI8320241,CADILLAC GRILL,TNCWS,303 HAYNES STREET,,49601,CADILLAC,05,MI,25,2024183,MI,Wexford
MI8320242,ANTIOCH HILLS GOLF,TNCWS,4785 W 16 1/2 RD,,49668,MESICK,05,MI,50,2024283,MI,Wexford
MI8320244,FLETCHER%27S CREEK CAMPGROUND,TNCWS,208 MANISTEE RIVER ROAD,,49668,MESICK,05,MI,25,2024483,MI,Wexford
MI8320245,CAPS - CAMP TORENTA  #2,TNCWS,421 SOUTH MITCHELL ST,,49601,CADILLAC,05,MI,68,2024583,MI,Wexford
MI8320248,EMERALD VALE GOLF CLUB,TNCWS,6867 EAST M-42,P O  BOX 250,49663,MANTON,05,MI,25,2024883,MI,Wexford
MI8320254,PINE RIVER PADDLE SPORTS,TNCWS,P O BOX 155,,49656,LUTHER,05,MI,50,2025483,MI,Wexford
MI8320255,OAKRIDGE OWNER%27S ASSOCIATION,TNCWS,"8865 PROFESSIONAL DRIVE, SUITE B",,49601,CADILLAC,05,MI,30,2025583,MI,Wexford
MI8320256,CADILLAC FAMILY PHYSICIANS,TNCWS,8950 PROFESSIONAL DRIVE,,49601,CADILLAC,05,MI,25,2025683,MI,Wexford
MI8320258,NAVARI HAIR SALON,TNCWS,9053 EAST 13TH STREET,,49601,CADILLAC,05,MI,35,2025883,MI,Wexford
MI8320259,MINAR BIBLE CHURCH,TNCWS,9400 WEST M-115,,49668,MESICK,05,MI,25,2025983,MI,Wexford
MI8320260,MACKINAW TRAIL MIDDLE SCHOOL,NTNCWS,421 S. MITCHELL ST,,49601,CADILLAC,05,MI,500,2026083,MI,Wexford
