PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
MN5820526,White Bear Yacht Club,TNCWS,56 Dellwood Avenue,,55110,White Bear Lake,05,MN,25,White Bear Yacht Club,MN,Washington
MN5820528,St. Croix Montessori,NTNCWS,177 Neal Avenue North,,55082,Stillwater,05,MN,74,St. Croix Montessori,MN,Washington
MN5820529,Washington County Agricultural Society,TNCWS,3393 Neal Avenue,,55001,Afton,05,MN,100,Washington County Agricultural Society,MN,Washington
MN5820530,Applewood Hills Golf Course,TNCWS,11840 - 60th Street North,,55082,Stillwater,05,MN,300,Applewood Hills Golf Course,MN,Washington
MN5820531,Oneka Ridge Golf,TNCWS,4547 Empress Way North Apt. #3,,55038,Hugo,05,MN,250,Oneka Ridge Golf Club,MN,Washington
MN5820532,Bailey Nursery (Production Building),TNCWS,6750 - 103rd Street South,,55016,Cottage Grove,05,MN,25,Bailey Nursery (Production Building),MN,Washington
MN5820533,"Valters Aviation, Inc.",TNCWS,3275 Manning Avenue,,55042,Lake Elmo,05,MN,25,Valters Aviation,MN,Washington
MN5820535,Pine Point Park,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820537,River Valley Christian Church,TNCWS,5900 Lake Elmo Avenue,,55042,Lake Elmo,05,MN,300,River Valley Christian Church,MN,Washington
MN5820538,"B.J. Transport, Inc.",NTNCWS,12720 South Hudson Road,,55001,Afton,05,MN,25,"B. J. Transport, Inc.",MN,Washington
MN5820540,Kingdom Hall-Jehovahs Witness,TNCWS,PO Box 55,,55025,Forest Lake,05,MN,25,Kingdom Hall of Jehovahs Witness,MN,Washington
MN5820543,"Valley Buick, GMC, Inc.",NTNCWS,12257 Point Douglas Drive,,55033,Hastings,05,MN,50,"Valley Buick, GMC, Inc.",MN,Washington
MN5820549,Tanner%27s Brook Golf Club,TNCWS,5810 - 190th Street North,,55025,Forest Lake,05,MN,200,Tanner%27s Brook Golf Club,MN,Washington
MN5820550,Stoneridge Golf Club,NTNCWS,7949 East Acoma Drive #100,,85260,Scottsdale,05,MN,30,Dave Kloeber,AZ,Washington
MN5820552,Arcola Mills Conference %26 Retreat Center,TNCWS,12412 Ravine Circle,,55082,Stillwater,05,MN,25,Arcola Mills Conference %26 Retreat Center,MN,Washington
MN5820556,Shepherd of the Valley Lutheran Church,TNCWS,14107 Hudson Road South,,55001,Afton,05,MN,850,Shepherd of the Valley Lutheran Church,MN,Washington
MN5820558,Denmark Township Hall %26 Park,TNCWS,14008 - 90th Street South,,55033,Hastings,05,MN,25,Denmark Township Hall %26 Park,MN,Washington
MN5820559,White Bear Yacht Club - Golf House,NTNCWS,56 Dellwood Ave,,55110,White Bear Lake,05,MN,25,White Bear Yacht Club,MN,Washington
MN5820560,LEPR-Group Shelter North,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820561,LEPR-Equestrian Center,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820562,LEPR-Modern Campground,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820563,LEPR-Eagle Point Trailhead,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820565,LEPR-Maintenance Shop,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820566,LEPR-Group Picnic South,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820567,LEPR-Swimming Facility,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820569,Lucy Winton Bell Athletic Field,TNCWS,SCSC Administration,P.O Box 181,55082,Stillwater,05,MN,500,Belwin,MN,Washington
MN5820570,"Heins Valley Creek Nursery, Inc.",TNCWS,4830 Cottage Grove Drive,,55129,Woodbury,05,MN,25,Heins Valley Creek Nursery,MN,Washington
MN5820571,"Country Sun Farm and Greenhouse, Inc.",TNCWS,5500 Lake Elmo Avenue North,,55042,Lake Elmo,05,MN,200,"Country Sun Farm and Greenhouse, Inc.",MN,Washington
MN5820573,Mahtomedi Dairy Queen,TNCWS,12096 Everton Avenue,,55110,White Bear Lake,05,MN,200,Mahtomedi Dairy Queen,MN,Washington
MN5820574,Church of Jesus Christ Latter-Day Saints,TNCWS,Mr. Steve Walbruch,6890 - 145th Street West,55124-8521,Apple Valley,05,MN,300,Church of Jesus Christ Latter-Day Saints,MN,Washington
MN5820575,Hidden Pines Ranch,TNCWS,10670 - 75th Street North,,55082,Stillwater,05,MN,300,Hidden Pines Ranch,MN,Washington
MN5820576,Ace Trailer Sales,TNCWS,12090 Margo Avenue,,55033,Hastings,05,MN,25,Ace Trailer Sales,MN,Washington
MN5820578,Hugo Public Works Department,TNCWS,14669 Fitzgerald Avenue North,,55038,Hugo,05,MN,108,City of Hugo Public Works,MN,Washington
MN5820581,LEPR-Play Structure,TNCWS,11660 Myeron Road North,,55082,Stillwater,05,MN,25,Washington County HELM,MN,Washington
MN5820582,Five Oaks Community Church,TNCWS,4416 Radio Drive,,55125,Woodbury,05,MN,25,Five Oaks Community Church,MN,Washington
MN5820584,Cozzie’s Tavern %26 Grill,TNCWS,818 Pine Street West,,55082,Stillwater,05,MN,100,Cozzie’s Tavern %26 Grill,MN,Washington
MN5820585,Logger%27s Trail Golf Club,TNCWS,11950 - 80th Street N,,55082,Stillwater,05,MN,200,Logger%27s Trail Golf Club,MN,Washington
